#  
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2019-11-29T20:44:52 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to: cds-question@unistra.fr
# 
#   
#Coosys J2000: eq_FK5 J2000 
#INFO votable-version=1.99+ (14-Oct-2013) 
#INFO -ref=VIZ5de1812c99bd 
#INFO -out.max=unlimited 
#INFO queryParameters=14 
#-oc.form=sexa
#-out.max=unlimited
#-order=I
#-nav=cat:V/50&tab:{V/50/catalog}&key:source=V/50/catalog&HTTPPRM:&&-ref=VIZ5de1812c99bd&-out.max=unlimited&-out.form=ascii table&-order=I&-oc.form=sexa&-out.src=V/50/catalog&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-out=HR&-out=GLON&-out=GLAT&-out=Vmag&-meta.ucd=2&-meta=1&-meta.foot=1&-usenav=1&-bmark=POST&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-out.src=V/50/catalog
#-source=V/50/catalog
#-out=HR
#-out=GLON
#-out=GLAT
#-out=Vmag
#

#RESOURCE=yCat_5050
#Name: V/50
#Title: Bright Star Catalogue, 5th Revised Ed. (Hoffleit+, 1991)
#Coosys J2000_2000.000: eq_FK5 J2000    
#Table V_50_catalog:
#Name: V/50/catalog
#Title: The main part of the Catalogue
#---Details of Columns:
    HR         (I4)    [1/9110]+ Harvard Revised Number = Bright Star Number [ucd=meta.id;meta.main]
    GLON (deg) (F6.2)  ?Galactic longitude (1) [ucd=pos.galactic.lon]
    GLAT (deg) (F6.2)  ?Galactic latitude (1) [ucd=pos.galactic.lat]
    Vmag (mag) (F5.2)  ?Visual magnitude (1) [ucd=phot.mag;em.opt.V]
---- ------ ------ -----
5496 351.32  50.45  6.07
5497 333.13  30.63  4.94
5498 320.31   6.72  6.07
5499 334.50  32.60  5.81
5500 314.22  -6.33  5.91
5501 353.72  51.97  5.69
5502  17.74  61.82  4.60
5503 339.48  39.15  6.33
5504 335.73  34.29  6.40
5505  39.38  64.78  5.12
5506  39.38  64.78  2.70
5507  21.51  62.60  6.13
5508 326.62  19.20  5.94
5509 324.22  14.46  6.30
5510  52.83  64.79  6.28
5511 355.28  52.68  3.72
5512  14.55  60.79  5.63
5513 335.89  34.03  6.06
5514 333.34  30.32  5.63
5515 318.61   2.58  6.23
5516 333.15  29.87  5.24
5517 332.88  29.36  5.77
5518 341.92  41.05  6.35
5519 327.72  20.53  6.04
5520 311.56 -12.39  5.60
5521 334.59  31.28  5.68
5522 353.00  50.25  6.14
5523 341.30  39.78  5.31
5524  33.54  63.58  6.14
5525 306.84 -21.37  5.65
5526 332.65  27.97  4.41
5527 315.83  -4.01  5.87
5528 324.90  14.11  4.32
5529  63.78  63.12  6.16
5530 340.31  38.07  5.15
5531 340.33  38.01  2.75
5532  43.16  63.83  5.80
5533  79.98  59.97  5.74
5534  32.76  63.06  5.85
5535 352.08  48.82  4.94
5536 354.23  50.31  6.18
5537  88.43  57.10  6.51
5538  84.29  58.58  5.69
5539 315.03  -6.06  6.09
5540 310.14 -15.60  5.34
5541  62.48  62.99  5.48
5542 331.67  25.45  6.29
5543 327.93  19.11  5.03
5544  23.09  61.36  4.55
5545 307.03 -21.25  5.65
5546 317.82  -0.88  5.20
5547 310.01 -16.09  5.93
5548 335.49  30.35  5.30
5549 330.61  22.87  5.82
5550  17.22  59.51  6.40
5551 316.71  -3.31  5.11
5552  98.56  51.78  5.46
5553  23.55  60.93  6.01
5554 344.34  40.88  5.80
5555 311.08 -14.23  6.20
5556 321.28   5.56  5.38
5557 306.17 -22.82  5.91
5558 330.53  22.27  5.32
5559 323.63   9.90  5.64
5560 322.01   6.71  6.64
5561 327.79  17.34  6.36
5562 331.34  23.25  6.06
5563 112.65  40.50  2.08
5564 345.35  40.92  5.46
5565 333.44  26.16  6.29
5566 323.40   8.91  6.35
5567  15.69  58.32  5.77
5568 338.24  32.70  5.74
5569  51.36  62.57  6.12
5570 351.73  46.27  4.49
5571 326.25  13.91  2.68
5572 327.89  16.72  6.15
5573 356.13  49.22  5.53
5574  28.80  60.93  6.49
5575  19.22  59.00  5.71
5576 326.87  14.75  3.13
5577 334.61  27.28  5.65
5578 345.93  40.90  6.60
5579 329.05  18.43  6.47
5580 326.39  13.81  6.10
5581  84.65  57.17  5.63
5582 346.11  40.80  5.87
5583 351.56  45.51  6.09
5584   2.14  52.07  5.93
5585 329.31  18.08  5.89
5586 348.87  42.51  4.92
5587 331.45  21.19  6.22
5588  65.66  60.77  5.64
5589 104.87  46.53  4.60
5590 354.40  46.72  5.52
5591 335.10  26.53  5.85
5592  30.28  60.22  6.38
5593 316.91  -4.84  5.17
5594 357.28  48.48  5.71
5595 332.60  22.54  5.44
5596 118.49  33.56  5.64
5597  80.19  57.71  6.37
5598 313.13 -11.77  6.52
5599 354.49  46.28  6.61
5600  36.25  60.66  4.81
5601   0.07  49.79  4.40
5602  67.62  60.04  3.50
5603 337.22  28.62  3.29
5604 328.45  15.32  6.41
5605 325.33   9.93  4.72
5606 325.33   9.93  4.82
5607 328.44  15.08  5.15
5608  98.26  50.23  5.93
5609  57.21  60.85  5.51
5610   4.51  51.74  6.50
5611 316.58  -6.09  6.17
5612  75.33  58.43  6.65
5613  55.89  60.82  6.59
5614 337.27  27.98  6.67
5615 331.19  19.10  6.27
5616  40.32  60.47  4.54
5617 324.63   7.97  5.77
5618  80.36  57.06  4.76
5619 334.30  23.60  5.96
5620 339.86  30.99  6.17
5621 315.80  -7.73  5.76
5622 344.00  35.62  5.20
5623 317.55  -4.76  6.28
5624 329.18  15.22  5.79
5625 328.04  13.22  5.85
5626 326.80  11.13  4.05
5627  80.95  56.60  5.57
5628 313.03 -12.73  6.01
5629 104.18  46.09  6.13
5630  59.53  59.98  6.35
5631   5.39  51.04  6.16
5632 318.81  -2.92  6.30
5633  24.65  57.61  6.02
5634  36.45  59.48  4.93
5635  90.43  53.21  5.25
5636 330.48  16.55  5.98
5637 321.96   2.27  5.54
5638  39.31  59.50  5.67
5639  16.44  55.04  6.10
5640  37.03  59.24  5.81
5641 337.87  26.96  5.76
5642 327.22  10.88  6.44
5643 327.21  10.89  7.39
5644 314.60 -10.52  5.81
5645 318.87  -3.34  6.32
5646 325.46   7.89  3.87
5647 325.46   7.88  5.69
5648  83.57  55.29  6.39
5649 323.76   4.98  3.41
5650 325.81   8.29  6.33
5651 327.83  11.43  4.82
5652 342.69  32.00  4.54
5653 332.53  18.51  6.10
5654  26.32  56.76  5.89
5655 340.01  28.47  6.47
5656 343.03  31.96  6.08
5657 339.19  27.38  6.45
5658 338.69  26.61  5.84
5659  26.94  56.71  6.68
5660 335.50  22.15  4.91
5661 319.68  -2.84  5.73
5662 344.68  33.26  6.17
5663 326.37   8.11  5.95
5664 319.69  -2.91  5.09
5665  33.56  57.66  6.30
5666 318.35  -5.20  4.86
5667 329.98  13.66  5.16
5668 328.90  11.97  6.04
5669 355.07  42.40  6.28
5670 320.89  -1.12  4.07
5671 315.71  -9.55  2.89
5672 105.37  44.30  6.17
5673  62.59  58.32  6.20
5674  50.19  58.74  5.99
5675   6.46  49.21  5.33
5676  45.16  58.52  5.26
5677  69.70  57.34  6.13
5678 341.76  29.34  5.50
5679   1.32  46.23  5.63
5680 320.13  -2.64  5.46
5681  53.12  58.43  3.47
5682 330.56  13.81  6.28
5683 326.86   8.05  4.27
5684 316.51  -8.63  6.28
5685 352.02  39.23  2.61
5686 336.96  22.88  4.34
5687 330.85  13.95  5.59
5688 336.46  21.91  6.18
5689 333.07  16.96  6.20
5690   1.02  45.19  5.89
5691 104.58  44.33  5.13
5692  29.93  55.89  5.70
5693 106.15  43.21  6.51
5694   3.68  46.46  5.06
5695 331.32  13.82  3.22
5696 331.30  13.71  6.20
5697 332.75  15.81  6.48
5698 327.34   7.67  5.00
5699 327.10   7.37  5.65
5700 320.49  -3.07  5.67
5701 345.78  32.01  6.17
5702  51.58  57.60  6.32
5703 347.81  33.98  6.30
5704 321.25  -1.96  4.51
5705 333.96  17.39  3.56
5706 359.53  43.45  6.35
5707 356.23  41.06  5.54
5708 329.23  10.32  3.37
5709  46.21  57.33  5.51
5710   2.90  45.45  5.35
5711  37.83  56.43  6.39
5712 333.84  16.75  4.54
5713 316.49  -9.61  5.89
5714 108.72  41.04  5.02
5715  84.96  52.77  5.66
5716  73.01  55.55  6.19
5717  18.09  51.83  6.28
5718  52.36  57.12  5.37
5719 332.42  14.23  5.37
5720 351.02  35.90  5.72
5721   1.64  43.82  6.12
5722 333.39  15.45  7.03
5723 352.84  37.34  4.94
5724 333.09  14.96  4.60
5725 318.75  -6.57  5.71
5726  64.43  56.36  5.50
5727  47.54  56.73  5.58
5728  47.54  56.73  6.08
5729 307.02 -23.02  5.57
5730 313.85 -14.01  5.49
5731  97.98  47.09  5.98
5732  74.08  54.73  6.01
5733  60.39  56.31  4.31
5734  60.34  56.31  6.50
5735 108.46  40.84  3.05
5736 334.60  16.34  5.45
5737  99.48  46.30  5.79
5738 326.14   4.06  6.10
5739  22.86  52.36  5.17
5740  29.13  53.87  6.27
5741  54.89  56.16  5.46
5742 329.05   7.97  5.24
5743 348.46  31.96  5.64
5744  93.97  48.63  3.29
5745  38.63  55.02  6.02
5746   5.82  44.67  5.17
5747  45.59  55.61  3.68
5748  87.20  50.95  6.45
5749 345.90  28.57  6.22
5750 349.05  31.66  5.82
5751 334.26  14.29  6.25
5752  76.76  53.35  6.15
5753 337.81  18.91  6.46
5754  97.74  46.48  6.50
5755  95.79  47.38  5.90
5756 346.54  28.82  6.22
5757 311.39 -17.90  6.18
5758  14.34  48.02  6.57
5759  88.57  50.09  6.43
5760  49.50  55.25  6.46
5761  59.18  55.18  6.37
5762 347.09  29.06  5.52
5763  66.11  54.58  5.02
5764 349.32  31.11  5.50
5765 343.69  25.31  7.00
5766 318.88  -7.98  6.51
5767 333.69  12.90  5.82
5768  97.36  46.42  6.38
5769  58.83  55.02  6.38
5770  24.80  51.22  6.22
5771 318.49  -8.57  4.11
5772   3.49  41.94  5.51
5773 334.18  13.44  6.36
5774  66.17  54.41  5.02
5775 341.50  22.35  5.15
5776 333.19  11.89  2.78
5777 355.24  35.79  4.62
5778  49.69  54.71  4.14
5779 359.28  38.75  6.51
5780 356.08  36.36  5.17
5781 331.02   8.76  4.54
5782 314.34 -14.44  5.65
5783  26.64  51.26  6.45
5784 331.40   9.18  5.43
5785  99.67  45.05  5.79
5786 312.72 -16.56  5.95
5787 351.51  32.20  3.91
5788  17.59  48.19  3.80
5789  17.59  48.19  3.80
5790 338.43  18.19  6.24
5791   6.98  43.28  6.56
5792 316.36 -11.89  6.44
5793  41.87  53.77  2.23
5794 341.89  21.94  3.58
5795  27.65  51.08  6.12
5796  18.74  48.30  6.07
5797 332.78  10.44  4.33
5798 326.99   2.50  5.44
5799   4.89  41.63  6.51
5800  62.81  54.03  5.11
5801 343.25  23.31  6.19
5802  17.21  47.57  5.26
5803 322.63  -3.64  5.95
5804  25.54  50.29  5.93
5805 334.96  13.10  6.57
5806 345.55  25.65  5.78
5807 335.01  13.11  6.04
5808  61.71  53.99  6.42
5809 342.06  21.72  6.32
5810 347.21  27.17  5.84
5811  86.16  49.85  5.97
5812 341.06  20.45  3.66
5813  47.47  53.75  6.52
5814 348.63  28.35  5.38
5815 357.31  35.87  6.50
5816 357.32  35.87  6.48
5817  83.44  50.49  6.74
5818  87.08  49.45  5.74
5819 345.84  25.41  6.34
5820 338.19  16.69  4.67
5821 330.05   6.01  6.23
5822 340.38  19.12  6.34
5823  64.95  53.37  5.24
5824 345.53  24.77  4.96
5825 331.96   8.44  4.64
5826 112.85  36.46  4.96
5827  55.41  53.58  6.11
5828  86.76  49.30  5.87
5829 115.60  34.31  6.58
5830  75.32  51.93  5.75
5831  20.52  47.74  6.25
5832 329.21   4.45  6.04
5833  58.70  53.41  6.00
5834  58.70  53.41  5.07
5835  80.80  50.74  5.84
5836 322.79  -4.25  6.48
5837 336.71  13.97  5.24
5838 348.94  27.58  4.74
5839 338.48  16.08  4.75
5840  26.07  49.26  6.01
5841  91.21  47.56  6.45
5842  31.42  50.45  4.52
5843  21.83  47.75  5.33
5844 104.68  41.46  5.62
5845  29.69  49.96  5.81
5846 334.19  10.32  5.94
5847 352.91  30.68  6.31
5848 352.52  30.13  5.41
5849  41.74  51.92  3.84
5850  23.15  47.81  6.48
5851 319.94  -8.58  6.18
5852 319.94  -8.58  6.39
5853   9.70  41.97  5.88
5854  14.20  44.08  2.65
5855  51.87  52.44  5.56
5856 343.60  20.69  6.51
5857  83.25  49.42  5.51
5858  28.33  48.91  6.14
5859  13.27  43.32  5.58
5860 339.17  15.58  5.61
5861   8.25  40.69  6.33
5862 335.68  11.23  6.42
5863   5.53  38.99  5.40
5864 337.17  12.99  6.01
5865 328.16   1.52  6.07
5866   1.43  36.14  6.24
5867  25.98  47.87  3.67
5868  15.70  44.10  4.43
5869 327.83   0.80  5.77
5870  24.38  47.09  5.71
5871 330.51   4.16  5.84
5872 332.77   6.86  6.12
5873 326.79  -0.73  5.73
5874  24.09  46.75  6.00
5875   4.08  37.18  5.53
5876 320.54  -8.69  6.54
5877  50.70  51.53  6.44
5878  87.27  47.72  5.92
5879  30.10  48.33  4.09
5880  45.05  50.98  5.85
5881   4.59  37.29  3.53
5882 331.88   5.44  6.01
5883 340.57  15.82  3.95
5884 322.22  -6.76  6.19
5885 346.10  21.71  4.64
5886  96.42  44.46  5.19
5887  87.05  47.62  5.86
5888  10.54  40.50  5.23
5889  41.88  50.37  4.63
5890 329.80   2.54  6.60
5891 318.47 -11.48  5.09
5892  13.15  41.66  3.71
5893 343.36  18.46  6.40
5894  26.23  46.76  5.20
5895   5.25  37.18  5.11
5896 355.27  29.89  6.19
5897 321.85  -7.52  2.85
5898 323.56  -5.45  6.15
5899  34.44  48.70  4.76
5900 323.99  -5.06  5.77
5901  57.02  51.04  4.82
5902 350.72  25.38  5.03
5903 112.68  35.66  4.32
5904 346.88  21.61  4.59
5905 323.85  -5.34  5.76
5906 347.51  22.15  5.39
5907 347.93  22.55  5.42
5908 353.54  27.72  4.15
5909  29.61  47.13  6.36
5910 345.57  20.00  6.14
5911  24.07  45.40  6.10
5912 347.12  21.51  5.87
5913  27.89  46.49  6.09
5914  67.68  50.33  4.62
5915 351.65  25.66  5.94
5916 343.07  17.09  6.21
5917 346.52  20.64  5.62
5918 337.19  10.42  6.03
5919  18.57  42.96  6.29
5920 321.11  -9.01  5.75
5921 331.90   3.99  6.31
5922  87.29  46.84  5.81
5923 342.70  16.47  6.29
5924  33.84  47.76  5.44
5925 341.30  14.75  5.12
5926 341.30  14.75  5.62
5927 355.92  28.90  6.37
5928 344.63  18.27  3.88
5929 339.85  13.03  5.80
5930 355.62  28.55  6.13
5931  31.61  46.96  6.26
5932  68.68  49.87  5.37
5933  27.75  45.71  3.85
5934 350.88  24.09  5.85
5935 339.14  11.89  6.31
5936  60.60  50.10  5.45
5937 328.43  -0.76  6.10
5938  67.77  49.78  5.75
5939 322.13  -8.22  6.41
5940  26.21  45.02  5.54
5941 356.39  28.63  4.88
5942 348.12  21.20  5.43
5943 336.44   8.58  4.99
5944 347.22  20.23  2.89
5945 337.23   9.34  6.49
5946 328.20  -1.29  6.13
5947  43.65  48.78  4.15
5948 338.77  11.01  3.41
5949  91.08  45.17  6.31
5950  63.29  49.68  6.31
5951 323.10  -7.43  6.25
5952 337.51   9.39  6.21
5953 350.10  22.49  2.32
5954 354.92  26.72  5.47
5955 316.51 -14.88  5.70
5956 343.46  15.66  6.33
5957  58.57  49.49  5.62
5958  42.37  48.16  2.00
5959   2.00  32.00  5.55
5960  85.41  46.50  4.95
5961 326.35  -3.92  4.63
5962 331.97   2.52  4.65
5963  14.86  39.52  5.83
5964  78.49  47.77  6.05
5965 345.65  17.47  6.03
5966  31.20  45.44  5.12
5967 339.12  10.43  4.89
5968  53.51  48.92  5.41
5969 348.17  19.70  5.00
5970 343.74  15.25  6.01
5971  48.30  48.46  4.99
5972  38.14  46.78  4.83
5973 349.12  20.42  6.21
5974 343.00  14.26  6.10
5975 339.81  10.81  5.90
5976  15.97  39.20  6.08
5977   0.02  29.42  5.07
5978   0.02  29.42  4.77
5979 327.80  -3.09  6.16
5980 335.09   5.17  4.72
5981  82.59  46.48  5.93
5982  72.69  47.98  4.76
5983  58.57  48.61  5.83
5984 353.19  23.60  2.62
5985 353.20  23.60  4.92
5986  90.18  44.58  4.01
5987 340.83  11.32  4.23
5988 350.35  20.85  5.92
5989   4.86  32.37  6.53
5990   5.05  32.41  6.41
5991 340.97  11.27  5.73
5992  19.77  40.35  6.29
5993 352.75  22.77  3.96
5994 326.81  -4.55  5.57
5995  91.19  44.11  6.19
5996 358.18  27.16  6.32
5997 352.70  22.54  4.32
5998 349.99  19.97  6.33
5999 339.52   9.38  7.05
6000 339.53   9.38  6.65
6001 348.63  18.62  5.38
6002 359.41  27.93  5.78
6003 350.73  20.37  5.88
6004  22.16  40.77  5.63
6005  37.26  45.38  6.14
6006 344.22  13.91  6.19
6007 343.63  13.22  5.54
6008  31.02  43.64  5.00
6009  31.03  43.64  6.25
6010  20.71  39.95  5.73
6011  15.17  37.28  5.91
6012 355.15  23.82  6.47
6013  31.31  43.54  6.14
6014  18.40  38.75  5.97
6015 338.51   7.55  5.86
6016   8.28  33.24  5.37
6017 346.81  15.99  5.13
6018  58.39  47.47  4.76
6019 328.86  -3.19  5.81
6020 312.42 -19.89  4.68
6021 312.44 -19.88  5.27
6022 330.13  -1.82  5.83
6023  70.85  47.11  4.26
6024 329.49  -2.53  4.94
6025 101.15  40.09  5.44
6026 354.61  22.71  6.30
6027 354.61  22.70  4.01
6028 348.12  16.84  4.59
6029 347.75  16.50  5.67
6030 323.36  -9.23  3.85
6031   2.54  28.81  4.94
6032  22.53  39.84  6.53
6033   3.92  29.73  5.43
6034 110.90  35.44  5.56
6035  30.94  42.74  6.08
6036  88.89  43.94  6.33
6037 320.42 -12.36  5.75
6038  86.09  44.58  6.49
6039  39.93  44.90  5.70
6040 327.46  -5.13  5.63
6041   8.10  32.17  6.25
6042 351.01  19.03  6.41
6043  53.83  46.72  6.29
6044 344.70  12.94  5.92
6045 334.70   2.53  5.14
6046  58.33  46.90  5.63
6047  17.55  37.18  5.48
6048   1.30  27.34  5.22
6049 337.83   5.74  6.14
6050  67.03  46.82  5.87
6051 353.72  21.16  6.41
6052  44.39  45.43  6.50
6053 355.81  22.85  6.32
6054 350.39  18.12  6.05
6055 330.40  -2.27  5.44
6056   8.85  32.20  2.74
6057  18.66  37.42  6.31
6058 333.04   0.39  4.99
6059 330.98  -1.81  6.33
6060   4.70  29.16  5.50
6061 359.07  25.04  6.09
6062 327.75  -5.40  6.49
6063  54.67  46.14  5.64
6064  54.67  46.14  6.66
6065  34.13  42.62  5.69
6066 353.98  20.60  6.61
6067   9.03  31.52  6.18
6068  45.63  44.93  6.14
6069 100.03  39.88  6.21
6070 348.56  15.41  4.78
6071 338.50   5.40  5.45
6072 333.30   0.01  4.02
6073 329.86  -3.59  5.77
6124  16.87  32.91  6.07
6074  48.09  45.06  5.78
6075   8.56  30.81  3.24
6076 355.21  20.95  6.29
6077 347.03  13.63  5.49
6078 359.59  24.44  5.94
6079 109.67  35.61  5.48
6080 340.98   7.53  6.12
6081 352.33  18.05  4.55
6082 108.91  35.88  6.39
6083 334.01   0.13  5.33
6084 351.31  17.00  2.89
6085 338.03   4.11  5.88
6086  90.74  42.32  5.40
6087  37.59  42.35  6.05
6088 106.90  36.71  5.98
6089 324.55  -9.63  6.15
6090  76.31  44.75  5.91
6091  63.12  45.37  5.46
6092  72.48  45.04  3.89
6093  14.78  33.22  4.82
6094 341.62   7.21  5.40
6095  35.26  41.30  3.75
6096  11.79  31.41  6.23
6097 345.99  11.37  6.47
6098 319.53 -14.57  4.91
6099 337.31   2.80  6.33
6100 342.87   8.27  5.42
6101 101.34  38.77  6.41
6102 312.69 -20.51  3.89
6103  50.77  44.21  4.85
6104 356.17  20.18  4.50
6105 348.72  13.65  6.63
6106 348.72  13.65  5.84
6107  54.82  44.55  5.20
6108  54.69  44.51  5.39
6109 324.06 -10.48  5.27
6110  52.80  44.25  6.40
6111  21.30  35.77  5.85
6112 353.69  17.69  5.02
6113 353.69  17.69  5.92
6114 328.12  -6.78  5.69
6115 336.00   0.98  4.47
6116 109.27  35.33  4.95
6117  29.46  38.63  4.57
6118 357.93  20.68  4.42
6119  35.35  40.35  6.70
6120 328.87  -6.34  6.06
6121  26.53  37.36  6.11
6122 343.67   8.00  5.79
6123  59.90  44.23  5.54
6125 326.10  -9.08  5.20
6126 101.80  38.23  5.25
6127  84.45  42.72  5.74
6128   7.43  27.22  5.23
6129   6.74  26.74  4.63
6130  92.82  40.91  5.67
6131 337.25   1.58  5.35
6132  92.58  40.95  2.74
6133 305.41 -26.12  6.57
6134 351.95  15.06  0.96
6135 319.16 -15.53  5.50
6136  15.44  31.66  5.39
6137   7.13  26.69  6.48
6138 309.22 -23.47  6.57
6139 306.50 -25.40  6.04
6140   1.65  22.62  5.68
6141 353.10  15.80  4.79
6142 340.72   4.35  5.33
6143 345.94   9.22  4.23
6144   7.96  26.71  6.50
6145 352.17  14.66  6.10
6146  66.16  43.72  5.04
6147   0.13  21.08  4.28
6148  39.01  40.21  2.77
6149  17.12  31.85  3.82
6150  79.20  42.86  6.29
6151 323.54 -12.06  5.52
6152  37.79  39.82  5.25
6153 356.30  17.83  4.45
6154  39.98  40.21  5.76
6155 339.38   2.51  4.94
6156  75.86  42.99  6.45
6157  57.05  42.92  6.25
6158  21.01  33.25  5.63
6159  27.46  35.97  4.84
6160 338.62   1.56  6.46
6161 101.11  37.87  5.00
6162  71.24  43.01  5.65
6163 314.18 -20.06  4.24
6164 340.54   3.01  5.47
6165 351.54  12.81  2.82
6166 346.22   8.09  4.16
6167 327.24  -9.37  6.18
6168  66.91  42.70  4.20
6169  34.18  37.56  6.41
6170  91.30  40.20  5.94
6171  13.73  28.42  5.75
6172 321.70 -14.29  5.91
6173 112.31  33.28  5.56
6174 340.39   2.37  5.83
6175   6.28  23.59  2.56
6176  32.51  36.69  6.30
6177 327.81  -9.20  6.18
6178 345.10   6.38  5.91
6179  10.04  25.74  6.09
6180 105.32  35.99  6.30
6181  30.58  35.73  6.31
6182 322.52 -13.89  6.03
6183  72.55  42.19  5.79
6184  80.94  41.48  5.53
6185  80.97  41.48  5.08
6186  80.97  41.48  6.53
6187 336.71  -1.57  5.65
6188 336.08  -2.20  5.65
6189   7.57  23.68  6.35
6190 358.46  16.97  6.26
6191 110.58  33.82  6.34
6192 348.57   8.64  5.87
6193 355.34  14.23  6.09
6194  20.79  30.87  6.93
6195  20.82  30.87  5.77
6196   0.82  18.43  4.96
6197 338.93  -0.02  6.23
6198  93.89  39.03  6.16
6199  84.94  40.67  5.29
6200  75.61  41.58  4.90
6201  15.73  28.10  6.24
6202 359.06  17.02  5.57
6203  29.51  34.53  6.08
6204 322.98 -13.93  5.13
6205  17.93  29.12  5.74
6206 342.75   3.13  6.20
6207 333.74  -4.85  5.96
6208  44.12  38.82  6.06
6209 342.77   3.12  6.12
6210 345.01   5.06  6.05
6211 349.63   9.01  6.46
6212  52.66  40.28  2.81
6213  46.72  39.22  5.92
6214 343.08   3.18  5.71
6215 329.77  -8.48  5.74
6216 353.35  11.87  6.58
6217 321.54 -15.26  1.92
6218 352.63  11.08  6.02
6219 329.98  -8.47  5.58
6220  62.28  40.90  3.53
6221 344.46   3.82  5.48
6222  55.92  40.16  5.99
6223  95.57  38.16  4.83
6224  18.32  28.22  6.03
6225 355.26  12.64  6.71
6226  84.35  40.04  6.16
6227  33.78  34.86  5.56
6228  26.03  31.77  5.15
6229 329.64  -9.16  3.76
6230  67.98  40.67  6.05
6231 322.86 -14.71  6.32
6232  19.58  28.39  6.10
6233 324.72 -13.28  6.13
6234  22.85  29.80  5.24
6235   4.25  18.81  6.03
6236 336.71  -3.55  6.47
6237  85.67  39.53  4.85
6238 111.93  32.79  6.32
6239  31.70  33.39  6.35
6240   3.76  18.16  6.10
6241 348.82   6.56  2.29
6242  66.70  40.25  5.87
6243   8.04  20.93  4.65
6244 346.42   4.39  6.11
6245 343.62   1.94  5.22
6246  31.51  32.94  5.91
6247 346.12   3.91  3.08
6248  15.51  25.28  6.32
6249 343.22   1.43  6.49
6250  25.23  30.18  5.49
6251 330.88  -8.89  5.94
6252 346.20   3.86  3.57
6253 326.67 -12.31  6.02
6254  71.61  39.96  4.82
6255  19.35  27.04  5.51
6256  68.28  39.86  6.13
6257 342.46   0.48  5.96
6258  50.91  37.96  5.72
6259  54.34  38.50  6.13
6260 343.46   1.22  5.45
6261 343.31   1.10  6.32
6262 343.03   0.87  4.73
6263 343.45   1.16  6.45
6264  66.29  39.63  6.29
6265 343.49   1.16  6.59
6266 342.99   0.73  5.88
6267 110.29  33.19  5.98
6268  33.67  33.07  6.52
6269   0.37  14.58  5.88
6270  44.73  36.42  5.04
6271 343.10   0.79  3.62
6272 344.08   1.49  5.77
6273 352.31   8.16  6.35
6274 336.78  -4.64  6.33
6275 335.55  -5.68  5.94
6276 321.93 -16.18  5.79
6277  17.04  25.01  6.25
6278   7.87  19.37  6.57
6279  53.39  37.87  5.32
6280  12.89  22.52  5.25
6281  28.73  30.66  4.38
6282 350.19   6.12  6.37
6283 344.53   1.46  6.15
6284   3.76  16.22  6.37
6285 332.80  -8.20  3.13
6286  73.45  39.24  6.00
6287  40.68  34.59  5.41
6288 350.54   6.07  5.48
6289 337.02  -4.88  5.55
6290  32.56  31.82  6.34
6291 358.60  12.31  5.58
6292  46.27  36.01  6.08
6293  37.86  33.62  5.35
6294   1.62  14.41  6.27
6295 335.15  -6.59  4.06
6296   9.00  19.28  6.19
6297 334.05  -7.52  5.65
6298 347.32   3.10  6.09
6299  28.37  29.50  3.20
6300 338.81  -3.93  6.00
6301  33.10  31.42  6.37
6302   5.80  16.82  6.59
6303 341.35  -1.98  6.65
6304 330.66 -10.33  6.11
6305  46.01  35.36  6.28
6306  76.80  38.69  6.56
6307  44.89  35.04  6.32
6308 357.46  10.57  5.86
6310 357.57  10.59  5.75
6311 348.86   3.87  5.97
6312 336.97  -5.62  6.45
6313  67.19  38.33  6.34
6314 335.41  -7.06  5.29
6315  95.68  36.47  4.89
6316 352.04   5.97  5.03
6317  25.88  27.63  6.59
6318  15.58  22.18  4.82
6319  95.55  36.45  6.41
6320 331.89  -9.87  5.73
6321   2.85  13.88  6.26
6322 115.00  31.05  4.23
6323 340.33  -3.45  6.06
6324  52.85  36.17  3.92
6325  43.15  33.80  5.65
6326  34.69  30.95  6.31
6327 347.50   2.00  5.91
6328  48.46  35.08  6.55
6329  27.95  28.14  6.33
6330  85.18  37.64  6.03
6331 341.79  -2.64  6.28
6332  56.13  36.45  5.25
6333  46.57  34.37  5.75
6334 350.83   4.29  4.87
6335 105.04  34.11  6.30
6336  54.12  35.97  6.36
6337  33.95  30.26  4.98
6338 342.98  -1.90  6.19
6339  34.41  30.42  6.52
6340   1.91  12.39  6.30
6341  33.50  29.95  5.93
6342  33.49  29.87  6.08
6343  40.11  32.18  6.35
6344 348.53   2.17  5.98
6345 100.40  35.11  6.40
6346  58.48  36.40  6.69
6347 349.97   3.22  6.13
6348  90.05  36.81  6.13
6349  20.77  23.78  6.01
6350   1.22  11.49  6.30
6351  57.73  36.21  6.04
6352  40.08  31.97  6.17
6353  19.30  22.93  5.64
6354 357.24   8.47  6.29
6355  32.78  29.22  4.91
6356 329.02 -12.75  6.39
6357 321.29 -17.89  6.22
6358  29.77  27.78  6.37
6359  30.51  28.07  6.37
6360  94.84  35.94  6.10
6361  18.76  22.26  6.38
6362  68.93  37.09  6.43
